uuid,ich_public_ref,inscription_year,title_en,countries,type_acronym,type_of_element_en,concepts_primary_names,concepts_secondary_names,http_url_en
83a9735e-9008-4c8d-9344-b9a7064078db,1177,2016,Safeguarding of the folk music heritage by the Kodály concept,HU,Art18,Register of Good Safeguarding Practices,Music education; Vocal music,Choir singing; Creativity; Cultural organizations; Early childhood education; Emotions; Folk art; Musicology; Nursery schools; Polyphonic singing; Pregnancy; Research strategies; Safeguarding practices; Social inclusion; Sound recordings; Teaching methods; Writing (composition),https://ich.unesco.org/en/Art18/01177
ece539f2-a887-4227-992d-99fa0b537ab4,1156,2016,Oselvar boat - reframing a traditional learning process of building and use to a modern context,NO,Art18,Register of Good Safeguarding Practices,Know-how transfer; Shipbuilding; Technical skills,Apprenticeship; Cultural organizations; Experts; Family; Guild; Handicrafts; Navigation; Repair workshops; Restoration; Sailing; Seminars (teaching method); Sports competitions; Woodworking,https://ich.unesco.org/en/Art18/01156
68473367-8666-4d06-9763-6db3c94cd3f7,726,2012,"Schemenlaufen, the carnival of Imst, Austria",AT,RL,Representative List,Carnival; Festivals; Masks; Procession,Costumes; Dance; Effigies; Fanfare; Float; Handicrafts; Idiophones; Religious practice; Wood carving,https://ich.unesco.org/en/RL/00726
8b0fa1e1-c0a9-44d8-bb8d-638b3387a657,729,2012,Traditional weaving of the Ecuadorian toquilla straw hat,EC,RL,Representative List,Handicrafts; Hats; Technical skills,Costumes; Craft workers; Family; Social capital; Weaving,https://ich.unesco.org/en/RL/00729
a5f7758b-1464-4105-8cce-bb9cfe98b2d2,707,2012,"Fest-Noz, festive gathering based on the collective practice of traditional dances of Brittany",FR,RL,Representative List,Dance; Festivals,Apprenticeship; Choreography; Fair; Food customs; Friendship; Instrumental music; Social inclusion; Vocal music; Wedding; Wind instruments,https://ich.unesco.org/en/RL/00707
3c6e76ce-648b-43f9-ba16-54fedfcfdad6,839,2012,"Buddhist chanting of Ladakh: recitation of sacred Buddhist texts in the trans-Himalayan Ladakh region, Jammu and Kashmir, India",IN,RL,Representative List,Buddhism; Religious practice; Vocal music,Choreography; Clergy; Costumes; Dance; Idiophones; Percussion instruments; Religious buildings; Religious music; Rituals; Wind instruments,https://ich.unesco.org/en/RL/00839
68703393-69fa-4a58-8284-ee695286d1d4,719,2012,Traditional violin craftsmanship in Cremona,IT,RL,Representative List,Bowed string instruments; Handicrafts; Instrument making,Acoustics; Apprenticeship; Craft workers; Cultural organizations; Instrumental music; Restoration; Technical skills; Traditional tools; Vocational schools,https://ich.unesco.org/en/RL/00719
6a5f4edf-e254-4a75-8de4-64e6eafa5a95,445,2012,"Arirang, lyrical folk song in the Republic of Korea",KR,RL,Representative List,Performing arts; Vocal music,Costumes; Dance; Emotions; Family; Festivals; Folk literature; Improvisation; Oral tradition; Orchestras; Wedding,https://ich.unesco.org/en/RL/00445
9ed7158d-fbc1-4079-b75a-8ac490d7aee1,735,2012,Worship of Hùng kings in Phú Thọ,VN,RL,Representative List,Pilgrimages; Rituals; Veneration of the dead,Aristocracy; Costumes; Float; Food customs; Historical reenactment; Instrumental music; Musical instruments; Mythology; Offering,https://ich.unesco.org/en/RL/00735
f422e193-4a1f-4532-9a00-46581c878ae3,1290,2017,Dikopelo folk music of Bakgatla ba Kgafela in Kgatleng District,BW,USL,Urgent Safeguarding List,Choir singing; Dance; Vocal music,Choreography; Community participation; Festivals; Funeral; Improvisation; Oral tradition; Satire; Wedding,https://ich.unesco.org/en/USL/01290
3501fafc-3a4c-4dae-a27c-0e6fc740634e,1285,2017,Colombian-Venezuelan llano work songs,CO; VE,USL,Urgent Safeguarding List,Vocal music; Work songs,Cultural space; Everyday life; Farmers; Oral tradition,https://ich.unesco.org/en/USL/01285
35b3220c-7073-4bbd-901e-aea8953e9069,1255,2017,"Zaouli, popular music and dance of the Guro communities in Côte d’Ivoire",CI,RL,Representative List,Dance; Instrumental music,Community leaders; Costumes; Craft workers; Divination; Festivals; Legends; Masks; Offering; Oral tradition; Percussion instruments; Sculpture; Weaving,https://ich.unesco.org/en/RL/01255
9fd02a01-747e-4484-901a-4f814561f2fe,1297,2017,Punto,CU,RL,Representative List,Plucked string instruments; Vocal music,Improvisation; Oral tradition; Orchestras; Percussion instruments; Performing arts; Poetry; Rural environment; Socio-cultural practices,https://ich.unesco.org/en/RL/01297
25e11c27-32fc-4846-b3a3-27ba187a4c29,1292,2017,"Nsima, culinary tradition of Malawi",MW,RL,Representative List,Food preparation; Women,Gender division of labour; Hospitality; Hygiene,https://ich.unesco.org/en/RL/01292
c203a333-1a6e-4932-adfc-c6e66bd7b271,1272,2017,"Artisanal processes and plant fibers techniques for talcos, crinejas and pintas weaving of the pinta’o hat",PA,RL,Representative List,Hats; Weaving,Costumes; Fair; Handicrafts; Natural dyes; Technical skills,https://ich.unesco.org/en/RL/01272
fb6294f8-cf33-441c-a986-4f54e3388a54,1155,2017,Traditional system of Corongo’s water judges,PE,RL,Representative List,Customary law,Christianity; Dance; Festivals; Lawyers; Prosperity ritual; Water storage,https://ich.unesco.org/en/RL/01155
2b59f0e6-ea97-4306-9292-1d9f4ff37f10,1279,2017,Craftmanship of Estremoz clay figures,PT,RL,Representative List,Ceramic art; Craft workers,Colours; Handicrafts; Kiln; Nonformal education; Painting; Religious art; Sculpture; Technical skills,https://ich.unesco.org/en/RL/01279
b04410b6-f769-4eed-aa48-df364905e5ed,1266,2017,Multipart singing of Horehronie,SK,RL,Representative List,Instrumental music; Polyphonic singing,Choir singing; Christianity; Festivals; Improvisation; Nonformal education; Religious music; Wedding,https://ich.unesco.org/en/RL/01266
ddd5a74f-d2a0-4f98-b1aa-76abadbd58a9,1262,2017,Basel Carnival,CH,RL,Representative List,Carnival; Masks,Costumes; Festivals; Float; Handicrafts; Instrumental music; Nonformal education; Percussion instruments; Procession; Satire; Wind instruments,https://ich.unesco.org/en/RL/01262
6a2aa33b-2c3f-4795-bbde-963159431fcf,1284,2017,"Spring celebration, Hıdrellez",MK; TR,RL,Representative List,Seasonal ritual,Body painting; Costumes; Dance; Fertility ritual; Food customs; Instrumental music; Prosperity ritual; Symbols; Wedding; Wrestling,https://ich.unesco.org/en/RL/01284
3a864629-a9f8-4827-89fd-98e7b40e230b,1260,2017,"Xoan singing of Phú Thọ province, Viet Nam",VN,RL,Representative List,Dance; Instrumental music; Vocal music,Costumes; Guild; Music education; New year; Percussion instruments; Performing arts; Prosperity ritual; Veneration of the dead,https://ich.unesco.org/en/RL/01260
e3459592-cd85-4133-b9a4-bf82e000dbd0,969,2017,Bulgarian Chitalishte (Community Cultural Centre): practical experience in safeguarding the vitality of the Intangible Cultural Heritage,BG,Art18,Register of Good Safeguarding Practices,Community centres; Safeguarding practices,Anniversary celebrations; Archives; Cultural centres; Cultural education; Cultural exhibitions; Dance; Dissemination of knowledge; Festivals; Musical performances; Nongovernmental organizations; Social gathering; Theatre,https://ich.unesco.org/en/Art18/00969
480eff44-5f29-4fa6-8578-7fd1b4e1d12c,258,2009,Tango,AR; UY,RL,Representative List,Dance; Instrumental music; Vocal music,Artists; Choreography; Composers; Emotions; Immigrants; Intercultural dialogue; Orchestras; Poetry; Slavery; Working class,https://ich.unesco.org/en/RL/00258
6aaf56c6-0771-4725-8687-a92b590c5c4b,217,2009,Art of Chinese seal engraving,CN,RL,Representative List,Engraving; Handicrafts; Numismatics; Politics,Aesthetics; Calligraphy; Ceramic art; Correspondence; Cultural elite; Inks; Metalworking; Painting; Paper; Social values; Symbols,https://ich.unesco.org/en/RL/00217
aba4fdc6-03dc-408c-b88b-8532a1ecd8ae,574,2011,Traditional knowledge of the jaguar shamans of Yuruparí,CO,RL,Representative List,Shamanism; Spiritual knowledge,Calendars; Cosmology; Cultural space; Dance; Food preparation; Holism; Initiation rites; Musical instruments; Oral tradition; Vocal music,https://ich.unesco.org/en/RL/00574
75bb6365-1d41-4ed9-8e73-a1ae3805ca48,200,2009,Craftsmanship of Nanjing Yunjin brocade,CN,RL,Representative List,Brocade; Clothing; Weaving,Aristocracy; Drawing; Dyes technology; Experts; Handicrafts; Know-how transfer; Memorization; Technical skills; Textile arts; Visual arts; Vocal music,https://ich.unesco.org/en/RL/00200
97d2faf2-da44-4c15-b834-f70835eebe37,213,2009,Farmers’ dance of China’s Korean ethnic group,CN,RL,Representative List,Instrumental music; Ritual dance,Choreography; Costumes; Farmers; Fertility ritual; Hats; Idiophones; Masks; Offering; Percussion instruments; Plucked string instruments; Religious practice; Woodwind instruments; Work songs,https://ich.unesco.org/en/RL/00213
d52b981f-ceb8-4db0-9716-e198c6664648,197,2009,Sericulture and silk craftsmanship of China,CN,RL,Representative List,Technical skills; Weaving,Apprenticeship; Costumes; Family; Handicrafts; Life cycle; Prosperity ritual; Ritual purification; Rural economy; Textile arts; Visual arts; Women workers,https://ich.unesco.org/en/RL/00197
8a07f63d-cb2b-46ff-9608-33f032fbb990,208,2009,Tibetan opera,CN,RL,Representative List,Opera; Theatre; Vocal music,Acrobatics; Buddhism; Choreography; Costumes; Dance; Festivals; Folk art; Idiophones; Masks; Moral values; Percussion instruments; Religious practice; Story telling,https://ich.unesco.org/en/RL/00208
d7c8500e-b626-4e43-8d78-00342bfec813,411,2011,"Mibu no Hana Taue, ritual of transplanting rice in Mibu, Hiroshima",JP,RL,Representative List,Agricultural ritual,Animism; Choreography; Costumes; Decorative arts; Festivals; Musical instruments; Procession; Prosperity ritual; Religious practice; Temples; Traditional tools; Work songs,https://ich.unesco.org/en/RL/00411
47263aad-b668-474a-8c5e-b2cd08a202e2,212,2009,Xi’an wind and percussion ensemble,CN,RL,Representative List,Instrumental music; Orchestras; Vocal music,Apprenticeship; Festivals; Idiophones; Music education; Musical notation; Oral tradition; Percussion instruments; Procession; Religious belief; Wind instruments; Women artists,https://ich.unesco.org/en/RL/00212
bc3f2d4d-95e0-4465-85f0-177879b4d929,259,2009,Holy Week processions in Popayán,CO,RL,Representative List,Procession; Religious practice,Armed forces; Catholicism; Choir singing; Churches; Clergy; Costumes; Effigies; Fanfare; Float; Handicrafts; Incense; Multiethnic societies; Reconstruction (buildings); Sculpture; Wood carving,https://ich.unesco.org/en/RL/00259
da73ab24-5eff-46b6-a2fe-b2b07baeaaaf,243,2009,Annual carnival bell ringers’ pageant from the Kastav area,HR,RL,Representative List,Carnival; Rituals,Beverages; Dance; Fertility ritual; Folk art; Food customs; Handicrafts; Hats; Humour (literary); Idiophones; Masks; Procession; Religious practice; Vocal music,https://ich.unesco.org/en/RL/00243
bb48659f-005d-4ad5-b46f-1abdc3273e85,232,2009,"Festivity of Saint Blaise, the patron of Dubrovnik",HR,RL,Representative List,Festivals; Religious practice; Saints,Beverages; Catholicism; Costumes; Fanfare; Fertility ritual; Festivity; Food; Handicrafts; Peace; Procession; Traditional medicine; Vocal music; Weapons,https://ich.unesco.org/en/RL/00232
40d2bf36-cd4b-4e1f-91fe-bff24efb4cfa,233,2009,Traditional manufacturing of children’s wooden toys in Hrvatsko Zagorje,HR,RL,Representative List,Toys; Wood carving,Craft workers; Educational toys; Fair; Family; Furniture; Handicrafts; Instrument making; Music education; Musical instruments; Natural pigments; Painting; Vehicles; Woodwind instruments,https://ich.unesco.org/en/RL/00233
08debfb4-47f6-478c-bb6a-5fd8c97c9c8c,173,2009,"Seto Leelo, Seto polyphonic singing tradition",EE,RL,Representative List,Polyphonic singing; Vocal music; Work songs,Calendars; Choir singing; Costumes; Dance; Everyday life; Funeral; Instrumental music; Orthodox Churches; Religious practice; Wedding,https://ich.unesco.org/en/RL/00173
75a951cf-6e80-4ba1-8851-cbfd5ac29314,563,2011,"Fado, urban popular song of Portugal",PT,RL,Representative List,Musical performances; Poetry; Vocal music,Dance; Emotions; Family; Multiculturalism; Musicology; Performers; Plucked string instruments; Urban spaces; Working class,https://ich.unesco.org/en/RL/00563
fe4d19aa-5eb0-4109-b4af-1b1056ce5275,250,2009,Aubusson tapestry,FR,RL,Representative List,Tapestry; Textile arts; Weaving,Antiquities; Conservation techniques; Craft workers; Furniture; Graphic arts; Museums; Natural dyes; Painting; Restoration,https://ich.unesco.org/en/RL/00250
fd9605c1-948c-4fb8-b245-9a647b42517c,249,2009,Maloya,FR,RL,Representative List,Dance; Instrumental music; Vocal music,Choir singing; Idiophones; Interethnic relations; Music education; Musical styles; Percussion instruments; Performers; Poetry; Politics; Slavery; Social participation; Trance; Veneration of the dead,https://ich.unesco.org/en/RL/00249
eb0112c4-e162-42ce-a30a-534c7a049632,251,2009,Scribing tradition in French timber framing,FR,RL,Representative List,Architecture; Building design; Carpentry,Apprenticeship; Craft workers; Drawing; Geometry; Guild; Initiation rites; Know-how transfer; Mortise and tenon; Secret society,https://ich.unesco.org/en/RL/00251
6c0986b0-8402-484d-9fd6-0fcaa4f48989,252,2009,Busó festivities at Mohács: masked end-of-winter carnival custom,HU,RL,Representative List,Carnival; Masks; Procession,Craft workers; Cultural exhibitions; Fair; Folk art; Food; Handicrafts; Idiophones; Instrumental music; Ritual items; Ships; Vocal music; Wood carving,https://ich.unesco.org/en/RL/00252
166c0247-d7f8-4774-b5a4-f5fba2e70dea,452,2011,"Taekkyeon, a traditional Korean martial art",KR,RL,Representative List,Health; Martial arts; Sport,Acrobatics; Aesthetics; Apprenticeship; Choreography; Everyday life; Health policy; Sports competitions; Talent; Training centres,https://ich.unesco.org/en/RL/00452
edafa57e-e450-403d-9ab5-99e065a8fcaf,453,2011,Weaving of Mosi (fine ramie) in the Hansan region,KR,RL,Representative List,Textile arts; Weaving,Clothing; Costumes; Craft workers; Drying; Funeral; Spinning; Technical skills; Traditional tools; Work songs,https://ich.unesco.org/en/RL/00453
5a93b081-8b10-4d1a-a323-7d792f4ebc1e,175,2009,Ritual ceremony of the Voladores,MX,RL,Representative List,Acrobatics; Fertility ritual; Ritual dance; Rituals,Cosmology; Mythology; Percussion instruments; Woodwind instruments,https://ich.unesco.org/en/RL/00175
72ab51a2-f18f-4811-a7f1-d8bacc1b0627,194,2009,Ijele masquerade,NG,RL,Representative List,Masks; Procession; Ritual items,Clans; Craft workers; Dance; Fertility ritual; Funeral; Idiophones; Instrumental music; Magic; Mythology; Percussion instruments; Social values; Spiritual retreat; Taboo; Vocal music; Woodwind instruments; Woodworking,https://ich.unesco.org/en/RL/00194
e53b55b7-edd0-4a39-a081-eaa9652233d7,189,2009,Cheoyongmu,KR,RL,Representative List,Masks; Ritual dance; Theatre,Aristocracy; Confucianism; Cosmology; Costumes; Hats; Legendary creatures; Moral values; Mythology; New year; Orchestras; Peace; Religious practice; Ritual purification; Vocal music,https://ich.unesco.org/en/RL/00189
663b9aed-c5f4-41ed-9b39-110cede60c4b,184,2009,Namsadang Nori,KR,RL,Representative List,Acrobatics; Performing arts; Theatre,Dance; Entertainment; Folk art; Humour (literary); Idiophones; Instrumental music; Masks; Nomads; Percussion instruments; Puppets; Rituals; Satire; Woodwind instruments,https://ich.unesco.org/en/RL/00184
